VAR	BCL2_MYC	CDX2.high	CRLF2	DUX4	ETV6.RUNX1	GTEx.Adipose	GTEx.Adrenal	GTEx.Artery	GTEx.Bladder	GTEx.Blood	GTEx.Brain	GTEx.Breast	GTEx.Cervix	GTEx.Colon	GTEx.Esophagus	GTEx.Fallopian	GTEx.Heart	GTEx.Intestine	GTEx.Kidney	GTEx.Liver	GTEx.Lung	GTEx.Muscle	GTEx.Nerve	GTEx.Ovary	GTEx.Pancreas	GTEx.Pituitary	GTEx.Prostate	GTEx.Salivary	GTEx.Skin	GTEx.Spleen	GTEx.Stomach	GTEx.Testis	GTEx.Thyroid	GTEx.Uterus	GTEx.Vagina	HLF	Hyperdiploid	Hypodiploid	iAMP21	IKZF1.n159y	KMT2A	Lymphoblast	MEF2D	NUTM1	PAX5.alt	PAX5.p80r	Ph	TCF3.PBX1	Undefined	ZNF384
LRP8	1.3644254926828	1.08294803668453	0.887309545144729	0.947210644932496	1.39161036385774	-0.528779556151482	-0.523139533383761	-0.156903788577382	-0.696540619677694	0.35304739034636	1.04743140295052	-0.606829045052832	-0.553225609695506	-0.889365592336262	-0.336414585094253	-0.195749970471566	-0.980118383390938	-0.31307110984854	-0.632206335400147	-1.66895502961568	-0.133899657292681	-1.16075766980885	-0.598292100232826	-0.799910944999727	-1.04603022135769	0.572037539660433	-0.721403182926483	-0.61522368378128	-0.209986015864867	0.0392686163131673	-0.940103828096901	1.76061203666791	1.61090570249464	-0.580618376044117	-0.149986445415699	0.776912136603077	0.697672409165852	1.45913585975523	0.947499198840356	0.566701448007482	1.10954279881917	1.17845821736024	1.06396658599622	1.15626371463286	1.05551700459077	1.04585294078742	0.787569081977227	1.06735448243581	0.89954269761656	0.855684801191677
OAF	-1.31741646783368	-1.25447766267507	-1.1933729785087	-0.78162045249188	-1.05653132411974	0.676695373378843	1.18013818903027	-0.54410279374418	0.385605523158539	-0.539729387355748	-0.153421296938167	0.516842939388881	0.825794829472125	0.551698337501364	0.335011647699872	0.709749795323524	0.566692392068899	0.680217831543918	0.6917708786411	2.14103812400059	-0.199161068753521	-0.316334996913995	1.00786302020174	0.798282205382618	0.972208121751009	0.202810344966186	0.311448012729618	-0.0286988465700571	0.00880067275036753	0.72034585313757	0.365099394793656	-1.09033885228636	0.160775755779515	0.573903180228808	0.416803388156863	-0.791640710663649	-0.689640821457017	0.0700782290966482	-0.563388077293395	-2.00810010653166	-0.933070208564465	-1.33266126705498	-1.05047126371445	-0.580296178621523	-0.488066796406072	-0.95106682240306	-0.98565758819484	-1.02539124222502	-0.95954010484946	-1.14035494045677
SPIB	2.51086793818967	0.430470962926862	0.822408124417497	1.58018671688378	0.804663430970866	-0.750954172699674	-1.15586323253282	-0.855142939797145	-0.648653318096267	1.83398748570903	-1.00287374386219	-0.701120764905267	-0.960026205734933	0.48063290650629	-0.566371404171195	-0.547080780952865	-1.05096962515716	1.65156304779863	-0.356585297992125	-0.408149016953728	-0.135006229464841	-0.0645578949444107	0.677556799734603	-1.0177100067567	0.470263148913477	-0.794207621853858	-0.0815662777366597	-0.605083397012753	-0.97584611394775	1.89415752941861	-0.318867016449306	-0.204191564321786	-0.590796622231214	-1.10007344541381	-0.696747233724248	0.985902559293162	1.67877194468032	1.11649920999486	1.18651801896211	1.8496171502909	1.91606413265163	0.160832914591665	1.9451284064208	1.8134865070039	0.993849823924297	0.874410932629729	0.881192640722883	1.58325423878594	1.13533669060183	1.27024211754677
PEX26	1.88171610067401	1.33824505800981	1.38869306344981	1.5386961860966	1.10684030192949	-0.680353224853665	0.221007016565776	-0.407744505220595	-0.7087163767611	0.458082525502301	0.479005321008341	-0.677545973930218	-0.797893632895837	-0.027031675610024	-0.10193366010546	-0.957856156532429	-0.871552955818063	0.494934055017315	-0.0888965832433574	0.874787754537226	-0.920242067016604	0.0270597515173206	-1.06515981360397	-0.828153240425054	-0.185835571248731	-0.221993601260217	-0.626782620456691	-0.306686645937703	0.142490136670098	-0.276160245468832	-0.355378907961702	-2.1143807144198	-0.467539924382884	-0.567719575002971	-0.66246803172634	1.61081593425233	0.973035410758829	1.32418606530192	1.28492981762675	0.78638141086317	2.06353178831198	2.0955246508733	1.4692871952534	1.94459872918613	1.71077155860169	1.90827556708754	1.63916797135178	1.19570752431615	1.34615124391457	1.55612582223437
RDH10	-0.619394410440422	0.370058844363144	-1.11569011296826	-0.901960641553301	-1.30791779353368	0.608117961681817	-0.0868413367224392	-0.118907617885796	0.808126269404581	-0.925994358223236	-0.561079510260908	0.225255869469856	0.137668853258006	0.525004034870033	0.75001593336947	0.0151124941040949	0.224256723482095	0.596323453746372	0.750817574797749	1.31457252915181	0.383533395367951	0.0463474796980707	1.31332702890345	-0.295523038203997	0.50955667638373	1.01487638108116	0.670779366913884	1.23908134508365	0.0324329297063602	-0.232680418077522	0.881993323749608	0.208793273392148	-0.118098106911151	-0.0900434091003895	0.266921812895528	-0.851934186287507	-0.667397055479574	-0.606260127718689	-1.00566219486006	-0.631545926334518	-0.942548210742672	-1.12212892317368	-1.146599603961	-1.35199255785003	-1.14135767194705	-1.13207711747678	-1.10390215743188	-1.0895174324136	-0.956887005014731	-0.793079252315023
TUBA8	1.00991619808066	1.97907372650487	1.35120853603893	1.59972376510754	0.616991023522623	-0.552625517998866	-0.97847092192714	-0.892353545924624	-0.810690491144707	-0.34675736148684	0.830318817660948	-0.629201713907757	-0.851966699697824	-1.07762781272136	-0.72127622538109	-0.290984857304644	0.786931969722792	-0.848186656936722	-0.831483995483452	-0.357295916408882	-1.10880073362934	0.957281385330779	-0.626556626982231	-0.720098816208954	-0.791835029688629	0.459270711298481	-0.488727076431393	-0.529669444339223	-1.15249884941795	-0.201141152215203	-0.585860902628676	0.648895872214042	-0.0818291915765255	-0.775864359879859	-0.887834078840552	0.620529134620587	1.52408012461344	1.45646452262518	1.64798203343097	0.447219786027238	2.16083153172281	2.56264301803517	0.82769419353078	0.81567702493624	0.909894175716748	2.16532565789744	1.14307259415108	0.536040542692421	1.13396013822352	1.31336758377625
TRIP6	-0.948842921241392	-1.04991750665764	-0.551641117728304	-0.678974822652226	-0.296374315175901	0.367542885611534	0.514355812383352	0.87174587217895	0.529605636537438	-0.515692506279871	-0.490933888317444	0.419649712138288	0.785770703912343	0.298861794041895	0.729631962688909	0.621763521675724	-0.0104298308142196	-0.455243644101507	0.643265861257886	0.561542145720165	0.0750390531919798	-1.23803854993249	0.508060755189734	0.64183198529296	0.276426114163387	-0.681458805564725	0.407685100003895	0.219068913022458	0.872408179831655	-0.444426312104661	-0.142131587923956	-0.486662149960563	0.613585839749064	0.936873566649195	0.66191456981676	-0.684068773691294	-0.800647623998515	-0.841202391504035	-0.462043189910171	-0.238311048006526	-0.917314803641207	0.102612792528624	-0.590662555982123	-0.668285827784257	-0.342096328866802	0.29421691434774	-0.727331091357654	-0.504842904479275	-0.711791699164891	-1.22582513814543
DIO3	-0.623570815973518	-1.42405267487841	-1.326936673397	-0.713461397247114	-0.937477564097099	0.8804461319743	-0.260632044815724	0.591561954088135	0.983083813596093	-1.38785279675906	-0.037782790668239	0.593691965384804	1.56821644767551	0.330882375501625	0.22162248511832	1.1172781819393	-0.51199360458515	0.378783456360704	-0.433352949553876	0.00494863846435872	0.52702725364231	0.522537199840786	0.871270952051779	1.41155572667826	0.310589938166238	-0.582612166037826	0.690744653200366	0.400387089642146	0.109488329339833	-0.0985778180823496	0.31212140631441	0.365219147293505	0.600174470826033	1.12520373633612	1.36833315994228	-0.0671736141528393	-0.291169651373037	-0.648883327047272	-0.790356241678368	-0.305736541382095	-1.48963528154737	-1.66665991368495	-1.20952069858781	-1.17463281540224	-1.47161016254356	-1.49598486641327	-1.49166870149442	-0.592937407965522	-1.09662883343126	-1.45220396758882
GREB1	-0.885397168238396	-1.20590817992338	-1.039019971412	-0.85924068832957	0.970022422828037	-0.097269456544168	0.369946805240765	-0.518520717435107	-0.00545112733197844	-1.15049917861882	0.835188607525358	0.774030184573668	1.73035838433194	-0.305053271125462	0.0114368683046618	1.78031056411895	0.432407595514567	-0.346506901733664	-0.305688734715784	0.262748458013708	-0.297543200527163	0.549841140654164	0.646580540424568	2.42382148480386	0.745185111866391	0.778365297677732	1.60756721850465	-0.153416320133288	-0.0583091262699779	-1.13890264916758	0.311284389151809	1.21722972953768	-0.648029666420662	1.71196948688359	1.22197446966617	1.69762945592071	-1.44929248350827	-1.19332809596829	-1.23564830482515	0.0563240361055165	-1.25567559622041	-0.506037415960101	0.374559651643388	-0.557029381951761	-1.2278037058801	-1.24647486602922	-1.43182719249949	-0.384200924461134	-0.961892038747387	-0.680381402859576
MICA	-1.05651763373397	-2.08527262900708	-0.81584611522746	-1.28046963563195	-1.28584301752271	0.407380660211831	0.58802727921323	0.86047576654268	0.487431837675505	0.368611533670056	-1.12911711964525	0.393316838496632	0.807116911648972	0.506707624303575	0.374620320189094	0.44079978165716	0.290676075364586	0.147422435516626	0.497704977515977	0.393077843632175	0.676821331899707	-0.512169515332601	0.502995362107258	0.930908609047113	0.0792970343895616	-0.7635659421453	0.455378877720012	0.0544796714788809	0.176191421515116	0.334198708461969	0.145730304859521	-0.13665832460979	0.389620688880961	0.734260758849156	0.640519685950155	-0.798676431731862	-0.590876572515766	-0.693812046250069	-1.03474050410111	-1.171827290026	-1.13700838987393	-0.410205380642887	-0.769539216551606	-0.911900256150199	-0.861990485006925	-0.870525544712968	-0.853093282423752	-1.06308049318443	-0.811949943658075	-0.570404490474882
NR5A2	-0.622275474303846	-0.022429889593516	-1.08960975524269	-1.33837771191786	-0.492039373177307	1.04766095814724	-0.388094475691338	-0.00431341576382721	0.437400457323761	-1.12276274820107	-1.18073674796126	0.95161243918885	0.74743203001637	0.64933333251281	0.25453744390224	0.734265983515148	0.0676236210680481	1.20242069251512	-0.186159894476646	1.76565246492941	0.613977829168863	0.289054803145286	0.66518102021741	0.294226969394108	2.09710694197728	-0.556187575790699	0.530590315348671	0.0933327656951353	-0.0813537004900695	-0.975213162785679	0.170553003337757	0.0162714256173363	0.305862058661693	0.908736210477903	0.463652649494099	0.294492883017078	-1.40496868925521	-1.02826578565015	-1.51993958763137	-1.56020636087459	-0.805255624525632	-1.02445320108298	-1.27482761866785	-1.44563201781001	-1.36757343870267	-1.58450897427457	-0.466104866270038	-1.53810200440372	-1.04739006937231	-1.01146522907813
L1CAM	-0.952677811936142	-1.09125777293061	-1.16602493920206	-1.27142274902028	-1.18453059053569	-0.0215245823899337	-0.0703692285839442	-0.00594524916247811	0.565233566315566	-0.733338014652886	1.38219520068883	-0.0861182768729281	0.427584958081334	1.31345887433934	0.991435215915351	0.232671902493648	0.615590833028568	0.724749506718145	0.929673306263838	-0.492999495526238	-0.726067947528532	-0.408852448309641	1.62765764003133	-0.533281956316286	-0.0850183672396451	0.996740705404183	0.571834909429802	0.36715379137867	0.0470411846213305	-0.566419054824343	0.621157155224873	-0.654835269965648	0.0556415040788491	-0.0189600258863694	0.598959154652059	-1.45011274625736	-1.0114661047849	-0.920967274817745	-1.28994155225499	-1.37741518716329	-0.914879991311538	-0.107045981946904	-0.973829889422074	-1.41097642870484	-1.13454130357403	-1.1955186935663	-1.10612316436153	-1.293961999284	-1.09771843989928	-1.20381036625971
ATP1A3	0.77782463350162	-0.18807926865934	0.313900705143923	0.637142206346348	0.213493154518678	-0.865061206260247	-0.185123673618954	-0.987801770596331	-0.876481420758374	0.544231182437388	2.2100440680708	-0.867255152687362	-1.04189986652232	0.439551082706987	-0.10351185461653	-0.995399875854059	2.11837156543556	0.251719918421725	-0.829206614481094	-0.699172417935988	-0.573676625273587	-0.674152343364613	-0.990108958485869	-1.06726448376324	-0.476199195532662	1.40494050358974	-0.749644827356983	-0.434887227467253	-0.717473608259867	0.119884727124388	-0.0141724489940072	1.73077698226034	-0.821030204522828	-0.989763370600839	-0.661776498495719	1.13946012117446	-0.103217475981031	1.21010420848288	-0.0606928276702129	1.51692229552675	1.05689681332738	-0.336366248582172	1.82703672210923	1.21630791353167	1.38898731770654	1.23630866798648	-0.0286407792915378	1.46679459744128	0.40076557318354	0.363278686644879
WASHC2A	-0.849662991854937	-0.897457958221951	-1.21830888562687	-1.28141553981163	-1.3325262184144	0.201750386237887	0.366458537130238	0.274249159034367	0.259819331742989	0.653543143103464	-0.0345592979625375	0.198377025414164	0.206915446786921	0.358691012523437	0.132784330664122	-0.0585773217982707	0.666024850106581	0.372367005532558	0.0153220014898711	-0.224011833333477	0.140795290233116	0.413651843996897	0.226051206101381	0.364724164342277	-0.304798730466172	0.0292079932858697	-0.0375677863717909	0.0329922109222832	0.503136429780289	0.314479099478548	-0.0653655094012123	-0.686788717759125	0.104804478709363	0.163230022579313	0.0870748187658077	-1.33385859498032	-1.0867489699611	-1.07441959841036	-1.46303646687699	-1.33547335144932	-0.955387472597966	1.69378476258381	-0.962708956101566	-1.5941601863656	-1.09997637976751	-0.953700911787513	-1.0213421667033	-1.23890225189516	-1.18755399260723	-1.25740655257799
MME	1.16562817806932	0.321130175168382	1.76012116511908	1.1198267665342	1.6869908085426	0.543658669164529	-1.08272790926173	-0.70084962599593	-0.324960842988537	0.697838944990743	-0.897769615946284	0.627571002442343	-0.2177808825546	-1.0453909515875	-0.560947060573727	-0.52242884336665	-0.418710487039534	0.392455960095435	0.910482387191539	0.475412105555236	0.493594089079442	0.662154393973508	0.752609566148494	-0.861582206881382	-1.04015965605451	-0.896425808253865	0.551814305374141	0.0869393924604412	0.228954025646603	-0.252801278379177	-0.779341858209717	-0.710620470699834	-0.653647131120716	-0.61774873560633	0.152284624558233	1.23157636670775	1.53484839091682	1.00225598371755	1.55269481457917	1.6774716665391	-0.565486277200276	-2.34741728099393	0.990628436165815	1.07078367399005	1.65576494893291	0.999936320440396	1.61392057503883	1.29486026856908	1.38518171634467	0.483983725270916
